WorkingGroup,FishStock,CertYear,Year,Recruitment,TBiomass,SSB,Landings,YieldSSB,MeanF,Bmsy,SSBlim,Fmsy,SoP,F14,F15,F16,F17,F18,F19,F20,F21
wgwide,her-noss,2013,2005,56326100,12115000,6308000,1003243,,0.149,,,,,,,,,,,,
wgwide,her-noss,2013,2006,67440200,13076000,6652000,968958,,0.152,,,,,,,,,,,,
wgwide,her-noss,2013,2007,22370200,12429000,7491000,1266993,,0.132,,,,,,,,,,,,
wgwide,her-noss,2013,2008,18924000,12208000,8076000,1545656,,0.169,,,,,,,,,,,,
wgwide,her-noss,2013,2009,42182700,11302000,9049000,1687373,,0.167,,,,,,,,,,,,
wgwide,her-noss,2013,2010,5439900,9551000,8326000,1457014,,0.175,,,,,,,,,,,,
wgwide,her-noss,2013,2011,11868800,7788000,7055000,992998,,0.134,,,,,,,,,,,,
wgwide,her-noss,2013,2012,82000000,6744000,6136000,,,,,,,,,,,,,,,
wgwide,hom-west,2013,1982,71462500,1816616,1566940,61197,,0.026017598,,,,,,,,,,,,
wgwide,hom-west,2013,1983,517237,1790577,1548010,90442,,0.073987237,,,,,,,,,,,,
wgwide,hom-west,2013,1984,1509680,4016582,1428370,96744,,0.075226955,,,,,,,,,,,,
wgwide,hom-west,2013,1985,2751740,4930740,2475150,103843,,0.037358929,,,,,,,,,,,,
wgwide,hom-west,2013,1986,3926360,5212227,3230720,145999,,0.059114758,,,,,,,,,,,,
wgwide,hom-west,2013,1987,5264480,5171432,3861980,187338,,0.033876343,,,,,,,,,,,,
wgwide,hom-west,2013,1988,2078990,5065704,4409240,214729,,0.040680776,,,,,,,,,,,,
wgwide,hom-west,2013,1989,2204560,4850677,4061340,296037,,0.048539616,,,,,,,,,,,,
wgwide,hom-west,2013,1990,1983370,4211124,3448630,398645,,0.08668472,,,,,,,,,,,,
wgwide,hom-west,2013,1991,3738440,4017996,3300480,357288,,0.10103027,,,,,,,,,,,,
wgwide,hom-west,2013,1992,7140350,3292063,2724900,394793,,0.11592756,,,,,,,,,,,,
wgwide,hom-west,2013,1993,9206000,3179198,2565000,458628,,0.10322602,,,,,,,,,,,,
wgwide,hom-west,2013,1994,10190000,2902507,2166570,413022,,0.113682174,,,,,,,,,,,,
wgwide,hom-west,2013,1995,5991050,2571094,1687940,538131,,0.16679687,,,,,,,,,,,,
wgwide,hom-west,2013,1996,4759360,2628693,1601380,420942,,0.113122569,,,,,,,,,,,,
wgwide,hom-west,2013,1997,3596310,2507273,1472770,471700,,0.24116212,,,,,,,,,,,,
wgwide,hom-west,2013,1998,5879330,2142346,1372370,326443,,0.18658784,,,,,,,,,,,,
wgwide,hom-west,2013,1999,5810570,2150375,1458160,298076,,0.18921112,,,,,,,,,,,,
wgwide,hom-west,2013,2000,6004120,2123100,1508800,196911,,0.09902034,,,,,,,,,,,,
wgwide,hom-west,2013,2001,23902800,1838196,1155650,212090,,0.10171645,,,,,,,,,,,,
wgwide,hom-west,2013,2002,4697940,2274223,1511150,194292,,0.06484498,,,,,,,,,,,,
wgwide,hom-west,2013,2003,3059620,3063091,1646270,190183,,0.05847324,,,,,,,,,,,,
wgwide,hom-west,2013,2004,1632240,3441723,1884810,157627,,0.04736052,,,,,,,,,,,,
wgwide,hom-west,2013,2005,982580,3561298,2554120,181994,,0.05895617,,,,,,,,,,,,
wgwide,hom-west,2013,2006,641648,3074912,2531140,155094,,0.03698031,,,,,,,,,,,,
wgwide,hom-west,2013,2007,944593,2654268,2284890,123408,,0.04253905,,,,,,,,,,,,
wgwide,hom-west,2013,2008,1323450,2826868,2481820,143106,,0.05797046,,,,,,,,,,,,
wgwide,hom-west,2013,2009,574417,3055531,2686970,183400,,0.07998044,,,,,,,,,,,,
wgwide,hom-west,2013,2010,96529.8,2518452,2152440,218143,,0.14266814,,,,,,,,,,,,
wgwide,hom-west,2013,2011,2620979,2246209,1930280,199593,,0.17997128,,,,,,,,,,,,
wgwide,hom-west,2013,2012,2620979,,1930280,,,,,,,,,,,,,,,
wgwide,mac-nea,2013,1972,2058690,5126067,3804766,361262,0.09494986,0.0194,,,,100,,,,,,,,
wgwide,mac-nea,2013,1973,4668008,5015613,3852143,570719,0.148156234,0.1894,,,,100,,,,,,,,
wgwide,mac-nea,2013,1974,3886135,4887614,3666777,607473,0.165669469,0.2142,,,,100,,,,,,,,
wgwide,mac-nea,2013,1975,4828718,4696210,3387991,784329,0.231502681,0.228,,,,100,,,,,,,,
wgwide,mac-nea,2013,1976,4858871,4410836,3056807,828434,0.271012858,0.2656,,,,100,,,,,,,,
wgwide,mac-nea,2013,1977,925473,4106659,2882961,620016,0.215062222,0.206,,,,100,,,,,,,,
wgwide,mac-nea,2013,1978,3184579,3761922,2837670,736519,0.259550617,0.2022,,,,100,,,,,,,,
wgwide,mac-nea,2013,1979,5245061,3336005,2384313,842739,0.353451497,0.2676,,,,100,,,,,,,,
wgwide,mac-nea,2013,1980,5473224,3035811,1987258,734950,0.369831195,0.2594,,,,100,,,,,,,,
wgwide,mac-nea,2013,1981,7134107,3144693,2002453,754045,0.376560648,0.242,,,,100,,,,,,,,
wgwide,mac-nea,2013,1982,1973245,3092466,1940784,716987,0.369431632,0.236,,,,100,,,,,,,,
wgwide,mac-nea,2013,1983,1526942,3225567,2249227,672283,0.298895132,0.224,,,,100,,,,,,,,
wgwide,mac-nea,2013,1984,7306312,3017218,2283514,641928,0.281114107,0.233,,,,100,,,,,,,,
wgwide,mac-nea,2013,1985,3247226,3183582,2212845,614371,0.277638515,0.228,,,,100,,,,,,,,
wgwide,mac-nea,2013,1986,3359654,3205218,2250875,602201,0.267540845,0.242,,,,100,,,,,,,,
wgwide,mac-nea,2013,1987,5047012,3084251,2257126,654992,0.290188496,0.228,,,,100,,,,,,,,
wgwide,mac-nea,2013,1988,3539141,3157111,2261821,680491,0.300859794,0.2508,,,,100,,,,,,,,
wgwide,mac-nea,2013,1989,4364707,3242622,2344037,585920,0.249961925,0.1882,,,,100,,,,,,,,
wgwide,mac-nea,2013,1990,3120536,3040101,2217589,626107,0.282336808,0.189,,,,100,,,,,,,,
wgwide,mac-nea,2013,1991,3594934,3320043,2465887,675665,0.274004851,0.2334,,,,100,,,,,,,,
wgwide,mac-nea,2013,1992,4452452,3429544,2487167,760690,0.305845969,0.2632,,,,100,,,,,,,,
wgwide,mac-nea,2013,1993,5221402,3347306,2322842,824568,0.354982388,0.3304,,,,100,,,,,,,,
wgwide,mac-nea,2013,1994,4321617,3190186,2126968,819087,0.385096062,0.3712,,,,100,,,,,,,,
wgwide,mac-nea,2013,1995,3933811,3338579,2277196,756277,0.332108874,0.3624,,,,100,,,,,,,,
wgwide,mac-nea,2013,1996,3950114,3127346,2261416,563472,0.249167778,0.2516,,,,100,,,,,,,,
wgwide,mac-nea,2013,1997,3101805,3233284,2332185,573029,0.245704779,0.2486,,,,100,,,,,,,,
wgwide,mac-nea,2013,1998,3058022,3065937,2240916,666316,0.297340909,0.286,,,,100,,,,,,,,
wgwide,mac-nea,2013,1999,3160861,3117178,2279975,640309,0.28084036,0.291,,,,100,,,,,,,,
wgwide,mac-nea,2013,2000,2173242,2901462,2074604,738606,0.356022643,0.3636,,,,100,,,,,,,,
wgwide,mac-nea,2013,2001,4400312,2824779,2028410,737463,0.36356703,0.4098,,,,100,,,,,,,,
wgwide,mac-nea,2013,2002,6770497,2534243,1687771,772905,0.457944235,0.4554,,,,100,,,,,,,,
wgwide,mac-nea,2013,2003,3656264,2737811,1682326,669600,0.39802036,0.4626,,,,100,,,,,,,,
wgwide,mac-nea,2013,2004,4865420,2581808,1721746,650221,0.377652104,0.4374,,,,100,,,,,,,,
wgwide,mac-nea,2013,2005,7600021,3010821,2107192,543486,0.257919544,0.3212,,,,100,,,,,,,,
wgwide,mac-nea,2013,2006,7735634,3377937,2262265,472652,0.208928662,0.265,,,,100,,,,,,,,
wgwide,mac-nea,2013,2007,4742898,3748569,2488322,579379,0.232839239,0.3038,,,,100,,,,,,,,
wgwide,mac-nea,2013,2008,4626598,3915454,2755441,612856,0.222416666,0.2764,,,,100,,,,,,,,
wgwide,mac-nea,2013,2009,3294467,4237544,3112217,734889,0.236130386,0.2698,,,,100,,,,,,,,
wgwide,mac-nea,2013,2010,4731644,3936896,2973399,869451,0.292409798,0.2772,,,,100,,,,,,,,
wgwide,mac-nea,2013,2011,3887096,4131457,3040108,938819,0.308811069,0.3084,,,,100,,,,,,,,
wgwide,mac-nea,2013,2012,3887096,,2677000,,,,,,,,,,,,,,,
wgwide,whb-comb,2013,1981,3981000,3423000,2928000,,,0.275,,,,,,,,,,,,
wgwide,whb-comb,2013,1982,5325000,2822000,2329000,,,0.222,,,,,,,,,,,,
wgwide,whb-comb,2013,1983,21253000,3076000,1905000,,,0.262,,,,,,,,,,,,
wgwide,whb-comb,2013,1984,20563000,3355000,1851000,,,0.322,,,,,,,,,,,,
wgwide,whb-comb,2013,1985,10059000,3475000,2233000,,,0.344,,,,,,,,,,,,
wgwide,whb-comb,2013,1986,6983000,3230000,2381000,,,0.456,,,,,,,,,,,,
wgwide,whb-comb,2013,1987,8641000,2769000,1916000,,,0.423,,,,,,,,,,,,
wgwide,whb-comb,2013,1988,6175000,2376000,1617000,557847,,0.437,,,,,,,,,,,,
wgwide,whb-comb,2013,1989,8495000,2398000,1557000,627447,,0.507,,,,,,,,,,,,
wgwide,whb-comb,2013,1990,17646000,2434000,1346000,561610,,0.525,,,,,,,,,,,,
wgwide,whb-comb,2013,1991,9157000,3147000,1738000,369524,,0.266,,,,,,,,,,,,
wgwide,whb-comb,2013,1992,7117000,3660000,2541000,475089,,0.23,,,,,,,,,,,,
wgwide,whb-comb,2013,1993,5288000,3534000,2623000,480679,,0.207,,,,,,,,,,,,
wgwide,whb-comb,2013,1994,7312000,3352000,2508000,459414,,0.194,,,,,,,,,,,,
wgwide,whb-comb,2013,1995,9645000,3338000,2292000,578905,,0.247,,,,,,,,,,,,
wgwide,whb-comb,2013,1996,28832000,3749000,2191000,645982,,0.304,,,,,,,,,,,,
wgwide,whb-comb,2013,1997,45399000,5510000,2473000,672437,,0.298,,,,,,,,,,,,
wgwide,whb-comb,2013,1998,28036000,6990000,3749000,1128969,,0.411,,,,,,,,,,,,
wgwide,whb-comb,2013,1999,20957000,7415000,4588000,1256228,,0.357,,,,,,,,,,,,
wgwide,whb-comb,2013,2000,36071000,7378000,4274000,1412928,,0.469,,,,,,,,,,,,
wgwide,whb-comb,2013,2001,57311000,9066000,4648000,1780170.2,,0.449,,,,,,,,,,,,
wgwide,whb-comb,2013,2002,47299000,10049000,5257000,1556792,,0.487,,,,,,,,,,,,
wgwide,whb-comb,2013,2003,50983000,12079000,7124000,2321406.268,,0.458,,,,,,,,,,,,
wgwide,whb-comb,2013,2004,33599000,10692000,6969000,2377568.7,,0.527,,,,,,,,,,,,
wgwide,whb-comb,2013,2005,19482000,8606000,6065000,2026952.711,,0.504,,,,,,,,,,,,
wgwide,whb-comb,2013,2006,7217000,7945000,6144000,1966139.814,,0.421,,,,,,,,,,,,
wgwide,whb-comb,2013,2007,3937000,6004000,5020000,1612329.725,,0.418,,,,,,,,,,,,
wgwide,whb-comb,2013,2008,4718000,4511000,3768000,1246464.856,,0.378,,,,,,,,,,,,
wgwide,whb-comb,2013,2009,5005000,3559000,2920000,635639,,0.239,,,,,,,,,,,,
wgwide,whb-comb,2013,2010,15887000,3929000,2859000,523832,,0.187,,,,,,,,,,,,
wgwide,whb-comb,2013,2011,24594000,4833000,2825000,103591.973,,0.043,,,,,,,,,,,,
wgwide,whb-comb,2013,2012,,,3836000,,,,,,,,,,,,,,,
